2022-02-28 12:43:52,4352,8,2022.02.28,60,Crown_23,T0ram5,1282,1333,Crown_23,1282,Black,False,45.0,64.57,74.88,53.12,65.7,21,1,1,2,2,0,15,1
2022-03-01 20:43:25,4353,8,2022.03.01,60,Crown_23,SoMaLiStYlE,1288,1208,Crown_23,1288,White,True,28.5,71.62,75.33,75.83,62.81,14,1,1,1,2,0,7,2
2022-03-01 20:50:15,4354,8,2022.03.01,60,Crown_23,YoLoSpace,1281,1336,Crown_23,1281,Black,False,31.0,73.14,82.66,83.75,52.07,13,0,0,5,0,0,7,2
2022-03-02 14:50:46,4355,8,2022.03.02,60,welovesosa,Crown_23,1310,1273,Crown_23,1273,White,False,26.5,69.16,93.92,55.14,57.08,10,1,1,2,3,0,6,1
2022-03-02 15:41:54,4356,8,2022.03.02,60,admtka,Crown_23,1305,1266,Crown_23,1266,White,False,27.5,72.68,97.96,63.91,56.15,8,2,2,1,2,1,5,2
2022-03-02 15:44:11,4357,8,2022.03.02,60,dpokane,Crown_23,1220,1273,Crown_23,1273,Black,True,43.0,64.38,85.59,65.56,40.46,15,3,3,4,1,1,13,2
2022-03-02 15:48:23,4358,8,2022.03.02,60,Crown_23,Iamvalando,1263,1197,Crown_23,1263,Black,False,39.0,74.36,92.77,54.62,75.68,14,0,0,4,1,1,7,1
2022-03-03 10:27:15,4359,8,2022.03.03,60,Crown_23,A_Kint,1257,1360,Crown_23,1257,Black,False,42.0,75.53,88.34,72.0,66.24,17,2,2,8,2,2,5,2
2022-03-03 12:03:07,4360,8,2022.03.03,180+2,Crown_23,McMane,1329,1280,Crown_23,1329,Black,False,24.0,61.96,77.11,70.11,38.65,11,0,0,1,0,0,9,2
2022-03-03 12:06:41,4361,8,2022.03.03,180+2,LILAZRI11,Crown_23,1409,1323,Crown_23,1323,White,False,36.0,73.86,85.43,61.92,74.22,13,3,3,3,1,1,7,1
2022-03-03 12:17:47,4362,8,2022.03.03,60,karanparham-f,Crown_23,1287,1266,Crown_23,1266,Black,True,48.0,64.71,86.66,68.46,39.01,20,4,4,2,1,3,14,2
2022-03-03 14:52:06,4363,8,2022.03.03,60,paintco,Crown_23,1247,1257,Crown_23,1257,White,False,43.5,81.15,88.82,75.02,79.07,14,3,3,5,0,0,6,1
2022-03-04 11:59:49,4364,8,2022.03.04,180,Crown_23,Loppanlina1,1331,1298,Crown_23,1331,White,True,18.5,62.52,81.58,37.41,65.4,6,1,1,1,0,1,6,1
2022-03-04 12:02:03,4365,8,2022.03.04,60,Crown_23,female_woman,1249,1281,Crown_23,1249,Black,False,26.0,71.43,78.32,63.58,72.52,11,1,1,4,1,3,4,1
2022-03-04 12:08:49,4366,8,2022.03.04,60,KaareMunchDK,Crown_23,1248,1257,Crown_23,1257,Black,True,2.0,55.13,10.27,100.0,0,1,0,0,0,0,0,1,2
2022-03-04 12:08:54,4367,8,2022.03.04,60,Crown_23,pringlesriven,1248,1208,Crown_23,1248,Black,False,25.0,71.08,88.72,44.09,78.21,14,0,0,1,2,0,6,1
2022-03-05 11:52:39,4368,8,2022.03.05,180,Crown_23,ghsmile,1322,1294,Crown_23,1322,Black,False,29.0,55.0,83.97,52.75,25.3,7,1,1,3,2,1,11,2
2022-03-05 11:57:53,4369,8,2022.03.05,180,Kommugy42,Crown_23,1350,1314,Crown_23,1314,White,False,30.5,69.42,89.04,72.1,47.13,13,2,2,4,0,1,7,2
2022-03-05 13:24:04,4370,8,2022.03.05,180,Crown_23,felipegm1915,1305,1274,Crown_23,1305,Black,False,42.0,82.63,95.83,88.93,63.13,16,3,3,6,1,0,4,2
2022-03-05 13:29:03,4371,8,2022.03.05,180,Crown_23,ArdecheChess,1299,1398,Crown_23,1299,Black,False,39.0,66.76,83.9,49.95,66.42,19,1,1,3,2,1,10,1
